Name, Type, Flops-Size, InputFileName, InputSize, NRep, Storage_T, Location1, Location2, Location3, OutPut-Name, Output-Size, NRepOut, OutLoc1, OutLoc2, OutLoc3
Job959,DATARECONSTRUCTION,121332826112,inp_959.DATARECONSTRUCTION,3221225472,3,0,GRIDKA,RAL,CERN,out_959.DATARECONSTRUCTION,1073741824,3,CNAF,SARA,RRCKI
Job960,MCSIMULATION,108447924224,inp_960.MCSIMULATION,0,0,0,0, 0, 0,out_960.MCSIMULATION,1073741824,3,GRIDKA,CERN,IN2P3
Job961,MCSIMULATION,154618822656,inp_961.MCSIMULATION,0,0,0,0, 0, 0,out_961.MCSIMULATION,1073741824,3,GRIDKA,RAL,CERN
Job962,MCSIMULATION,182536110080,inp_962.MCSIMULATION,0,0,0,0, 0, 0,out_962.MCSIMULATION,1073741824,3,RRCKI,CNAF,GRIDKA
Job963,DATARECONSTRUCTION,163208757248,inp_963.DATARECONSTRUCTION,2147483648,3,0,GRIDKA,CERN,CNAF,out_963.DATARECONSTRUCTION,1073741824,3,IN2P3,PIC,RRCKI
Job964,MCSIMULATION,171798691840,inp_964.MCSIMULATION,0,0,0,0, 0, 0,out_964.MCSIMULATION,1073741824,3,CERN,SARA,RRCKI
Job965,USER,176093659136,inp_965.USER,1073741824,2,0,CNAF,PIC,0,out_965.USER,1073741824,3,RAL,SARA,GRIDKA
Job966,MCSIMULATION,137438953472,inp_966.MCSIMULATION,0,0,1,0, 0, 0,out_966.MCSIMULATION,1073741824,3,SARA,GRIDKA,RRCKI
Job967,MCSIMULATION,136365211648,inp_967.MCSIMULATION,0,0,1,0, 0, 0,out_967.MCSIMULATION,1073741824,3,IN2P3,GRIDKA,SARA
Job968,TEST,195421011968,inp_968.TEST,3221225472,3,0,PIC,IN2P3,SARA,out_968.TEST,1073741824,3,SARA,CERN,RRCKI
Job969,DATARECONSTRUCTION,194347270144,inp_969.DATARECONSTRUCTION,3221225472,3,0,SARA,RRCKI,GRIDKA,out_969.DATARECONSTRUCTION,1073741824,3,CNAF,RAL,IN2P3
Job970,DATARECONSTRUCTION,176093659136,inp_970.DATARECONSTRUCTION,3221225472,3,1,CERN,RAL,RRCKI,out_970.DATARECONSTRUCTION,1073741824,3,PIC,GRIDKA,IN2P3
Job971,MCSIMULATION,161061273600,inp_971.MCSIMULATION,0,0,1,0, 0, 0,out_971.MCSIMULATION,1073741824,3,CERN,IN2P3,PIC
Job972,DATARECONSTRUCTION,141733920768,inp_972.DATARECONSTRUCTION,1073741824,3,0,IN2P3,RAL,PIC,out_972.DATARECONSTRUCTION,1073741824,3,RRCKI,CNAF,RAL
Job973,MERGE,188978561024,inp_973.MERGE,1073741824,3,0,RAL,CERN,RRCKI,out_973.MERGE,1073741824,3,CNAF,IN2P3,SARA
Job974,DATASTRIPPING,198642237440,inp_974.DATASTRIPPING,2147483648,1,1,RRCKI,0,0,out_974.DATASTRIPPING,1073741824,3,RRCKI,CNAF,RAL
Job975,MCSIMULATION,182536110080,inp_975.MCSIMULATION,0,0,0,0, 0, 0,out_975.MCSIMULATION,1073741824,3,RAL,GRIDKA,RRCKI
Job976,USER,141733920768,inp_976.USER,3221225472,3,1,IN2P3,CERN,RAL,out_976.USER,1073741824,3,CNAF,IN2P3,CERN
Job977,MCSIMULATION,139586437120,inp_977.MCSIMULATION,0,0,1,0, 0, 0,out_977.MCSIMULATION,1073741824,3,SARA,RRCKI,IN2P3
Job978,MCSIMULATION,124554051584,inp_978.MCSIMULATION,0,0,1,0, 0, 0,out_978.MCSIMULATION,1073741824,3,CNAF,CERN,RRCKI
Job979,DATASTRIPPING,117037858816,inp_979.DATASTRIPPING,3221225472,2,1,SARA,RRCKI,0,out_979.DATASTRIPPING,1073741824,3,CERN,IN2P3,GRIDKA
Job980,MCSIMULATION,183609851904,inp_980.MCSIMULATION,0,0,0,0, 0, 0,out_980.MCSIMULATION,1073741824,3,GRIDKA,RRCKI,RAL
Job981,MCSIMULATION,214748364800,inp_981.MCSIMULATION,0,0,1,0, 0, 0,out_981.MCSIMULATION,1073741824,3,CNAF,GRIDKA,RRCKI
Job982,MERGE,210453397504,inp_982.MERGE,1073741824,3,0,PIC,CNAF,SARA,out_982.MERGE,1073741824,3,RAL,PIC,RRCKI
Job983,DATASTRIPPING,173946175488,inp_983.DATASTRIPPING,1073741824,3,0,GRIDKA,IN2P3,PIC,out_983.DATASTRIPPING,1073741824,3,RRCKI,SARA,RAL
Job984,DATARECONSTRUCTION,139586437120,inp_984.DATARECONSTRUCTION,1073741824,3,0,IN2P3,GRIDKA,CERN,out_984.DATARECONSTRUCTION,1073741824,3,CNAF,GRIDKA,RRCKI
Job985,MCSIMULATION,157840048128,inp_985.MCSIMULATION,0,0,1,0, 0, 0,out_985.MCSIMULATION,1073741824,3,PIC,SARA,GRIDKA
Job986,DATASTRIPPING,172872433664,inp_986.DATASTRIPPING,2147483648,3,0,GRIDKA,CNAF,SARA,out_986.DATASTRIPPING,1073741824,3,CERN,RAL,IN2P3
Job987,DATARECONSTRUCTION,195421011968,inp_987.DATARECONSTRUCTION,2147483648,3,1,PIC,RRCKI,CNAF,out_987.DATARECONSTRUCTION,1073741824,3,PIC,GRIDKA,SARA
Job988,DATARECONSTRUCTION,188978561024,inp_988.DATARECONSTRUCTION,2147483648,3,0,CNAF,RRCKI,PIC,out_988.DATARECONSTRUCTION,1073741824,3,GRIDKA,RAL,RRCKI
Job989,MCSIMULATION,195421011968,inp_989.MCSIMULATION,0,0,0,0, 0, 0,out_989.MCSIMULATION,1073741824,3,PIC,IN2P3,CERN
Job990,MCSIMULATION,169651208192,inp_990.MCSIMULATION,0,0,1,0, 0, 0,out_990.MCSIMULATION,1073741824,3,CERN,PIC,RAL
Job991,DATASTRIPPING,200789721088,inp_991.DATASTRIPPING,2147483648,3,1,IN2P3,PIC,CERN,out_991.DATASTRIPPING,1073741824,3,RRCKI,SARA,GRIDKA
Job992,WGPRODUCTION,200789721088,inp_992.WGPRODUCTION,3221225472,3,1,GRIDKA,RAL,PIC,out_992.WGPRODUCTION,1073741824,3,SARA,CNAF,IN2P3
Job993,MCSIMULATION,118111600640,inp_993.MCSIMULATION,0,0,0,0, 0, 0,out_993.MCSIMULATION,1073741824,3,SARA,CNAF,RAL
Job994,MCSIMULATION,162135015424,inp_994.MCSIMULATION,0,0,1,0, 0, 0,out_994.MCSIMULATION,1073741824,3,SARA,CERN,CNAF
Job995,DATARECONSTRUCTION,202937204736,inp_995.DATARECONSTRUCTION,1073741824,3,1,CNAF,RRCKI,GRIDKA,out_995.DATARECONSTRUCTION,1073741824,3,SARA,CNAF,RRCKI
Job996,DATASTRIPPING,188978561024,inp_996.DATASTRIPPING,3221225472,3,0,RRCKI,CNAF,IN2P3,out_996.DATASTRIPPING,1073741824,3,RAL,IN2P3,RRCKI
Job997,DATASTRIPPING,168577466368,inp_997.DATASTRIPPING,1073741824,3,1,CERN,RRCKI,CNAF,out_997.DATASTRIPPING,1073741824,3,RRCKI,GRIDKA,IN2P3
Job998,DATARECONSTRUCTION,194347270144,inp_998.DATARECONSTRUCTION,2147483648,3,0,CNAF,GRIDKA,RAL,out_998.DATARECONSTRUCTION,1073741824,3,IN2P3,GRIDKA,RRCKI
Job999,MCSIMULATION,140660178944,inp_999.MCSIMULATION,0,0,0,0, 0, 0,out_999.MCSIMULATION,1073741824,3,RRCKI,RAL,SARA
